Date,PX_BID,PX_LAST
12/16/2009,3.198,3.198
12/15/2009,3.236,3.236
12/14/2009,3.185,3.185
12/11/2009,3.209,3.209
12/10/2009,3.178,3.178
12/9/2009,3.137,3.137
12/8/2009,3.14,3.14
12/7/2009,3.185,3.185
12/4/2009,3.238,3.238
12/3/2009,3.177,3.177
12/2/2009,3.161,3.161
12/1/2009,3.152,3.152
11/30/2009,3.159,3.159
11/27/2009,3.168,3.168
11/26/2009,3.166,3.166
11/25/2009,3.265,3.265
11/24/2009,3.254,3.254
11/23/2009,3.274,3.274
11/20/2009,3.254,3.254
11/19/2009,3.271,3.271
11/18/2009,3.289,3.289
11/17/2009,3.283,3.283
11/16/2009,3.323,3.323
11/13/2009,3.381,3.381
11/12/2009,3.362,3.362
11/11/2009,3.343,3.343
11/10/2009,3.28,3.28
11/9/2009,3.318,3.318
11/6/2009,3.364,3.364
11/5/2009,3.347,3.347
11/4/2009,3.318,3.318
11/3/2009,3.263,3.263
11/2/2009,3.237,3.237
10/30/2009,3.231,3.231
10/29/2009,3.324,3.324
10/28/2009,3.258,3.258
10/27/2009,3.269,3.269
10/26/2009,3.354,3.354
10/23/2009,3.348,3.348
10/22/2009,3.305,3.305
10/21/2009,3.319,3.319
10/20/2009,3.235,3.235
10/19/2009,3.301,3.301
10/16/2009,3.286,3.286
10/15/2009,3.297,3.297
10/14/2009,3.227,3.227
10/13/2009,3.164,3.164
10/12/2009,3.182,3.182
10/9/2009,3.204,3.204
10/8/2009,3.115,3.115
10/7/2009,3.123,3.123
10/6/2009,3.158,3.158
10/5/2009,3.124,3.124
10/2/2009,3.123,3.123
10/1/2009,3.157,3.157
9/30/2009,3.22,3.22
9/29/2009,3.229,3.229
9/28/2009,3.254,3.254
9/25/2009,3.256,3.256
9/24/2009,3.305,3.305
9/23/2009,3.373,3.373
9/22/2009,3.395,3.395
9/21/2009,3.379,3.379
9/18/2009,3.376,3.376
9/17/2009,3.366,3.366
9/16/2009,3.337,3.337
9/15/2009,3.292,3.292
9/14/2009,3.257,3.257
9/11/2009,3.236,3.236
9/10/2009,3.304,3.304
9/9/2009,3.362,3.362
9/8/2009,3.274,3.274
9/7/2009,3.232,3.232
9/4/2009,3.242,3.242
9/3/2009,3.243,3.243
9/2/2009,3.231,3.231
9/1/2009,3.241,3.241
8/31/2009,3.257,3.257
8/28/2009,3.25,3.25
8/27/2009,3.245,3.245
8/26/2009,3.235,3.235
8/25/2009,3.269,3.269
8/24/2009,3.305,3.305
8/21/2009,3.312,3.312
8/20/2009,3.255,3.255
8/19/2009,3.249,3.249
8/18/2009,3.295,3.295
8/17/2009,3.284,3.284
8/14/2009,3.317,3.317
8/13/2009,3.424,3.424
8/12/2009,3.456,3.456
8/11/2009,3.473,3.473
8/10/2009,3.483,3.483
8/7/2009,3.51,3.51
8/6/2009,3.374,3.374
8/5/2009,3.339,3.339
8/4/2009,3.346,3.346
8/3/2009,3.344,3.344
7/31/2009,3.3,3.3
7/30/2009,3.43,3.43
7/29/2009,3.424,3.424
7/28/2009,3.427,3.427
7/27/2009,3.487,3.487
7/24/2009,3.477,3.477
7/23/2009,3.459,3.459
7/22/2009,3.38,3.38
7/21/2009,3.369,3.369
7/20/2009,3.417,3.417
7/17/2009,3.4,3.4
7/16/2009,3.337,3.337
7/15/2009,3.367,3.367
7/14/2009,3.304,3.304
7/13/2009,3.266,3.266
7/10/2009,3.259,3.259
7/9/2009,3.299,3.299
7/8/2009,3.277,3.277
7/7/2009,3.318,3.318
7/6/2009,3.3,3.3
7/3/2009,3.34,3.34
7/2/2009,3.328,3.328
7/1/2009,3.414,3.414
6/30/2009,3.386,3.386
6/29/2009,3.369,3.369
6/26/2009,3.391,3.391
6/25/2009,3.426,3.426
6/24/2009,3.45,3.45
6/23/2009,3.463,3.463
6/22/2009,3.45,3.45
6/19/2009,3.502,3.502
6/18/2009,3.547,3.547
6/17/2009,3.481,3.481
6/16/2009,3.525,3.525
6/15/2009,3.522,3.522
6/12/2009,3.634,3.634
6/11/2009,3.698,3.698
6/10/2009,3.688,3.688
6/9/2009,3.636,3.636
6/8/2009,3.676,3.676
6/5/2009,3.722,3.722
6/4/2009,3.638,3.638
6/3/2009,3.573,3.573
6/2/2009,3.659,3.659
6/1/2009,3.669,3.669
5/29/2009,3.589,3.589
5/28/2009,3.66,3.66
5/27/2009,3.626,3.626
5/26/2009,3.621,3.621
5/25/2009,3.604,3.604
5/22/2009,3.547,3.547
5/21/2009,3.37,3.37
5/20/2009,3.433,3.433
5/19/2009,3.438,3.438
5/18/2009,3.358,3.358
5/15/2009,3.365,3.365
5/14/2009,3.305,3.305
5/13/2009,3.343,3.343
5/12/2009,3.407,3.407
5/11/2009,3.388,3.388
5/8/2009,3.447,3.447
5/7/2009,3.38,3.38
5/6/2009,3.24,3.24
5/5/2009,3.211,3.211
5/4/2009,3.243,3.243
5/1/2009,3.17,3.17
4/30/2009,3.178,3.178
4/29/2009,3.131,3.131
4/28/2009,3.141,3.141
4/27/2009,3.161,3.161
4/24/2009,3.191,3.191
4/23/2009,3.222,3.222
4/22/2009,3.209,3.209
4/21/2009,3.14,3.14
4/20/2009,3.149,3.149
4/17/2009,3.27,3.27
4/16/2009,3.176,3.176
4/15/2009,3.142,3.142
4/14/2009,3.199,3.199
4/13/2009,3.252,3.252
4/10/2009,3.25,3.25
4/9/2009,3.257,3.257
4/8/2009,3.214,3.214
4/7/2009,3.217,3.217
4/6/2009,3.218,3.218
4/3/2009,3.221,3.221
4/2/2009,3.16,3.16
4/1/2009,2.994,2.994
3/31/2009,2.994,2.994
3/30/2009,3.026,3.026
3/27/2009,3.086,3.086
3/26/2009,3.13,3.13
3/25/2009,3.146,3.146
3/24/2009,3.149,3.149
3/23/2009,3.019,3.019
3/20/2009,2.974,2.974
3/19/2009,3.045,3.045
3/18/2009,3.221,3.221
3/17/2009,3.191,3.191
3/16/2009,3.145,3.145
3/13/2009,3.059,3.059
3/12/2009,3.007,3.007
3/11/2009,3.07,3.07
3/10/2009,3,3
3/9/2009,2.936,2.936
3/6/2009,2.925,2.925
3/5/2009,3.017,3.017
3/4/2009,3.136,3.136
3/3/2009,3.048,3.048
3/2/2009,3.03,3.03
2/27/2009,3.112,3.112
2/26/2009,3.128,3.128
2/25/2009,2.993,2.993
2/24/2009,2.988,2.988
2/23/2009,3.014,3.014
2/20/2009,3.014,3.014
2/19/2009,3.08,3.08
2/18/2009,2.994,2.994
2/17/2009,2.975,2.975
2/16/2009,3.037,3.037
2/13/2009,3.107,3.107
2/12/2009,3.083,3.083
2/11/2009,3.189,3.189
2/10/2009,3.343,3.343
2/9/2009,3.403,3.403
2/6/2009,3.371,3.371
2/5/2009,3.339,3.339
2/4/2009,3.363,3.363
2/3/2009,3.335,3.335
2/2/2009,3.284,3.284
1/30/2009,3.296,3.296
1/29/2009,3.259,3.259
1/28/2009,3.233,3.233
1/27/2009,3.26,3.26
1/26/2009,3.327,3.327
1/23/2009,3.237,3.237
1/22/2009,3.108,3.108
1/21/2009,2.999,2.999
1/20/2009,3.019,3.019
1/19/2009,2.996,2.996
1/16/2009,2.93,2.93
1/15/2009,2.89,2.89
1/14/2009,2.934,2.934
1/13/2009,2.991,2.991
1/12/2009,2.986,2.986
1/9/2009,3.017,3.017
1/8/2009,3.127,3.127
1/7/2009,3.198,3.198
1/6/2009,3.153,3.153
1/5/2009,3.013,3.013
1/2/2009,2.957,2.957
1/1/2009,2.95,2.95
12/31/2008,2.951,2.951
12/30/2008,2.949,2.949
12/29/2008,2.909,2.909
12/26/2008,2.941,2.941
12/25/2008,2.941,2.941
12/24/2008,2.942,2.942
12/23/2008,2.945,2.945
12/22/2008,2.937,2.937
12/19/2008,3.002,3.002
12/18/2008,2.974,2.974
12/17/2008,2.987,2.987
12/16/2008,3.135,3.135
12/15/2008,3.197,3.197
12/12/2008,3.297,3.297
12/11/2008,3.215,3.215
12/10/2008,3.208,3.208
12/9/2008,3.233,3.233
12/8/2008,3.155,3.155
12/5/2008,3.029,3.029
12/4/2008,3.096,3.096
12/3/2008,3.036,3.036
12/2/2008,3.048,3.048
12/1/2008,3.164,3.164
11/28/2008,3.258,3.258
11/27/2008,3.294,3.294
11/26/2008,3.284,3.284
11/25/2008,3.35,3.35
11/24/2008,3.426,3.426
11/21/2008,3.39,3.39
11/20/2008,3.401,3.401
11/19/2008,3.542,3.542
11/18/2008,3.646,3.646
11/17/2008,3.661,3.661
11/14/2008,3.673,3.673
11/13/2008,3.64,3.64
11/12/2008,3.631,3.631
11/11/2008,3.671,3.671
11/10/2008,3.683,3.683
11/7/2008,3.681,3.681
11/6/2008,3.704,3.704
11/5/2008,3.767,3.767
11/4/2008,3.804,3.804
11/3/2008,3.831,3.831
10/31/2008,3.9,3.9
10/30/2008,3.771,3.771
10/29/2008,3.787,3.787
10/28/2008,3.752,3.752
10/27/2008,3.76,3.76
10/24/2008,3.751,3.751
10/23/2008,3.779,3.779
10/22/2008,3.807,3.807
10/21/2008,3.94,3.94
10/20/2008,4.011,4.011
10/17/2008,4.014,4.014
10/16/2008,4.069,4.069
10/15/2008,4.123,4.123
10/14/2008,4.116,4.116
10/13/2008,4.074,4.074
10/10/2008,3.996,3.996
10/9/2008,3.877,3.877
10/8/2008,3.803,3.803
10/7/2008,3.752,3.752
10/6/2008,3.753,3.753
10/3/2008,3.924,3.924
10/2/2008,3.931,3.931
10/1/2008,3.995,3.995
9/30/2008,4.015,4.015
9/29/2008,3.972,3.972
9/26/2008,4.164,4.164
9/25/2008,4.23,4.23
9/24/2008,4.164,4.164
9/23/2008,4.241,4.241
9/22/2008,4.257,4.257
9/19/2008,4.208,4.208
9/18/2008,4.036,4.036
9/17/2008,4.016,4.016
9/16/2008,3.996,3.996
9/15/2008,4.051,4.051
9/12/2008,4.185,4.185
9/11/2008,4.081,4.081
9/10/2008,4.066,4.066
9/9/2008,4.043,4.043
9/8/2008,4.064,4.064
9/5/2008,4.001,4.001
9/4/2008,4.07,4.07
9/3/2008,4.14,4.14
9/2/2008,4.141,4.141
9/1/2008,4.126,4.126
8/29/2008,4.176,4.176
8/28/2008,4.179,4.179
8/27/2008,4.174,4.174
8/26/2008,4.114,4.114
8/25/2008,4.121,4.121
8/22/2008,4.219,4.219
8/21/2008,4.175,4.175
8/20/2008,4.123,4.123
8/19/2008,4.165,4.165
8/18/2008,4.143,4.143
8/15/2008,4.165,4.165
8/14/2008,4.203,4.203
8/13/2008,4.206,4.206
8/12/2008,4.23,4.23
8/11/2008,4.273,4.273
8/8/2008,4.261,4.261
8/7/2008,4.262,4.262
8/6/2008,4.341,4.341
8/5/2008,4.31,4.31
8/4/2008,4.334,4.334
8/1/2008,4.349,4.349
7/31/2008,4.355,4.355
7/30/2008,4.416,4.416
7/29/2008,4.477,4.477
7/28/2008,4.525,4.525
7/25/2008,4.604,4.604
7/24/2008,4.566,4.566
7/23/2008,4.662,4.662
7/22/2008,4.641,4.641
7/21/2008,4.635,4.635
7/18/2008,4.571,4.571
7/17/2008,4.443,4.443
7/16/2008,4.392,4.392
7/15/2008,4.385,4.385
7/14/2008,4.398,4.398
7/11/2008,4.427,4.427
7/10/2008,4.4,4.4
7/9/2008,4.413,4.413
7/8/2008,4.413,4.413
7/7/2008,4.427,4.427
7/4/2008,4.495,4.495
7/3/2008,4.556,4.556
7/2/2008,4.653,4.653
7/1/2008,4.607,4.607
6/30/2008,4.621,4.621
6/27/2008,4.523,4.523
6/26/2008,4.516,4.516
6/25/2008,4.613,4.613
6/24/2008,4.602,4.602
6/23/2008,4.599,4.599
6/20/2008,4.628,4.628
6/19/2008,4.681,4.681
6/18/2008,4.613,4.613
6/17/2008,4.609,4.609
6/16/2008,4.63,4.63
6/13/2008,4.641,4.641
6/12/2008,4.597,4.597
6/11/2008,4.553,4.553
6/10/2008,4.52,4.52
6/9/2008,4.491,4.491
6/6/2008,4.421,4.421
6/5/2008,4.469,4.469
6/4/2008,4.384,4.384
6/3/2008,4.427,4.427
6/2/2008,4.347,4.347
5/30/2008,4.405,4.405
5/29/2008,4.43,4.43
5/28/2008,4.347,4.347
5/27/2008,4.306,4.306
5/26/2008,4.292,4.292
5/23/2008,4.265,4.265
5/22/2008,4.299,4.299
5/21/2008,4.265,4.265
5/20/2008,4.185,4.185
5/19/2008,4.22,4.22
5/16/2008,4.172,4.172
5/15/2008,4.203,4.203
5/14/2008,4.174,4.174
5/13/2008,4.084,4.084
5/12/2008,4.011,4.011
5/9/2008,3.995,3.995
5/8/2008,4.064,4.064
5/7/2008,4.176,4.176
5/6/2008,4.133,4.133
5/5/2008,4.158,4.158
5/2/2008,4.198,4.198
5/1/2008,4.117,4.117
4/30/2008,4.123,4.123
4/29/2008,4.138,4.138
4/28/2008,4.201,4.201
4/25/2008,4.178,4.178
4/24/2008,4.182,4.182
4/23/2008,4.146,4.146
4/22/2008,4.148,4.148
4/21/2008,4.115,4.115
4/18/2008,4.133,4.133
4/17/2008,4.076,4.076
4/16/2008,4.037,4.037
4/15/2008,3.964,3.964
4/14/2008,3.908,3.908
4/11/2008,3.91,3.91
4/10/2008,3.982,3.982
4/9/2008,4.005,4.005
4/8/2008,4.021,4.021
4/7/2008,4.013,4.013
4/4/2008,3.946,3.946
4/3/2008,3.982,3.982
4/2/2008,3.993,3.993
4/1/2008,3.974,3.974
3/31/2008,3.899,3.899
3/28/2008,3.938,3.938
3/27/2008,3.924,3.924
3/26/2008,3.876,3.876
3/25/2008,3.883,3.883
3/24/2008,3.761,3.761
3/21/2008,3.762,3.762
3/20/2008,3.752,3.752
3/19/2008,3.761,3.761
3/18/2008,3.761,3.761
3/17/2008,3.688,3.688
3/14/2008,3.732,3.732
3/13/2008,3.76,3.76
3/12/2008,3.771,3.771
3/11/2008,3.789,3.789
3/10/2008,3.731,3.731
3/7/2008,3.788,3.788
3/6/2008,3.809,3.809
3/5/2008,3.861,3.861
3/4/2008,3.806,3.806
3/3/2008,3.86,3.86
2/29/2008,3.891,3.891
2/28/2008,4.001,4.001
2/27/2008,4.088,4.088
2/26/2008,4.074,4.074
2/25/2008,4.036,4.036
2/22/2008,4.003,4.003
2/21/2008,4.015,4.015
2/20/2008,4.025,4.025
2/19/2008,3.994,3.994
2/18/2008,4.015,4.015
2/15/2008,3.955,3.955
2/14/2008,4.005,4.005
2/13/2008,3.956,3.956
2/12/2008,3.945,3.945
2/11/2008,3.859,3.859
2/8/2008,3.864,3.864
2/7/2008,3.877,3.877
2/6/2008,3.895,3.895
2/5/2008,3.846,3.846
2/4/2008,3.932,3.932
2/1/2008,3.919,3.919
1/31/2008,3.93,3.93
1/30/2008,4.018,4.018
1/29/2008,3.994,3.994
1/28/2008,3.948,3.948
1/25/2008,3.977,3.977
1/24/2008,3.998,3.998
1/23/2008,3.889,3.889
1/22/2008,3.992,3.992
1/21/2008,3.912,3.912
1/18/2008,3.974,3.974
1/17/2008,3.975,3.975
1/16/2008,3.978,3.978
1/15/2008,4.024,4.024
1/14/2008,4.054,4.054
1/11/2008,4.087,4.087
1/10/2008,4.089,4.089
1/9/2008,4.089,4.089
1/8/2008,4.153,4.153
1/7/2008,4.125,4.125
1/4/2008,4.135,4.135
1/3/2008,4.193,4.193
1/2/2008,4.21,4.21
1/1/2008,4.302,4.302
12/31/2007,4.307,4.307
12/28/2007,4.313,4.313
12/27/2007,4.346,4.346
12/26/2007,4.307,4.307
12/25/2007,4.302,4.302
12/24/2007,4.306,4.306
12/21/2007,4.304,4.304
12/20/2007,4.25,4.25
12/19/2007,4.284,4.284
12/18/2007,4.285,4.285
12/17/2007,4.289,4.289
12/14/2007,4.305,4.305
12/13/2007,4.282,4.282
12/12/2007,4.306,4.306
12/11/2007,4.24,4.24
12/10/2007,4.268,4.268
12/7/2007,4.199,4.199
12/6/2007,4.083,4.083
12/5/2007,4.033,4.033
12/4/2007,4.026,4.026
12/3/2007,4.067,4.067
11/30/2007,4.126,4.126
11/29/2007,4.066,4.066
11/28/2007,4.111,4.111
11/27/2007,4.037,4.037
11/26/2007,4.021,4.021
11/23/2007,4.022,4.022
11/22/2007,4.006,4.006
11/21/2007,4.013,4.013
11/20/2007,4.056,4.056
11/19/2007,4.051,4.051
11/16/2007,4.1,4.1
11/15/2007,4.117,4.117
11/14/2007,4.146,4.146
11/13/2007,4.127,4.127
11/12/2007,4.1,4.1
11/9/2007,4.087,4.087
11/8/2007,4.126,4.126
11/7/2007,4.152,4.152
11/6/2007,4.183,4.183
11/5/2007,4.167,4.167
11/2/2007,4.177,4.177
11/1/2007,4.206,4.206
10/31/2007,4.239,4.239
10/30/2007,4.187,4.187
10/29/2007,4.171,4.171
10/26/2007,4.173,4.173
10/25/2007,4.16,4.16
10/24/2007,4.15,4.15
10/23/2007,4.199,4.199
10/22/2007,4.191,4.191
10/19/2007,4.225,4.225
10/18/2007,4.324,4.324
10/17/2007,4.394,4.394
10/16/2007,4.436,4.436
10/15/2007,4.429,4.429
10/12/2007,4.421,4.421
10/11/2007,4.394,4.394
10/10/2007,4.352,4.352
10/9/2007,4.319,4.319
10/8/2007,4.353,4.353
10/5/2007,4.35,4.35
10/4/2007,4.289,4.289
10/3/2007,4.334,4.334
10/2/2007,4.317,4.317
10/1/2007,4.323,4.323
9/28/2007,4.329,4.329
9/27/2007,4.379,4.379
9/26/2007,4.385,4.385
9/25/2007,4.327,4.327
9/24/2007,4.365,4.365
9/21/2007,4.358,4.358
9/20/2007,4.342,4.342
9/19/2007,4.284,4.284
9/18/2007,4.219,4.219
9/17/2007,4.154,4.154
9/14/2007,4.166,4.166
9/13/2007,4.17,4.17
9/12/2007,4.125,4.125
9/11/2007,4.094,4.094
9/10/2007,4.072,4.072
9/7/2007,4.122,4.122
9/6/2007,4.206,4.206
9/5/2007,4.21,4.21
9/4/2007,4.275,4.275
9/3/2007,4.263,4.263
8/31/2007,4.242,4.242
8/30/2007,4.232,4.232
8/29/2007,4.225,4.225
8/28/2007,4.228,4.228
8/27/2007,4.252,4.252
8/24/2007,4.262,4.262
8/23/2007,4.268,4.268
8/22/2007,4.295,4.295
8/21/2007,4.23,4.23
8/20/2007,4.273,4.273
8/17/2007,4.287,4.287
8/16/2007,4.246,4.246
8/15/2007,4.335,4.335
8/14/2007,4.36,4.36
8/13/2007,4.371,4.371
8/10/2007,4.354,4.354
8/9/2007,4.388,4.388
8/8/2007,4.425,4.425
8/7/2007,4.345,4.345
8/6/2007,4.323,4.323
8/3/2007,4.317,4.317
8/2/2007,4.374,4.374
8/1/2007,4.348,4.348
7/31/2007,4.347,4.347
7/30/2007,4.304,4.304
7/27/2007,4.323,4.323
7/26/2007,4.331,4.331
7/25/2007,4.404,4.404
7/24/2007,4.431,4.431
7/23/2007,4.44,4.44
7/20/2007,4.438,4.438
7/19/2007,4.55,4.55
7/18/2007,4.544,4.544
7/17/2007,4.596,4.596
7/16/2007,4.579,4.579
7/13/2007,4.618,4.618
7/12/2007,4.62,4.62
7/11/2007,4.577,4.577
7/10/2007,4.589,4.589
7/9/2007,4.669,4.669
7/6/2007,4.677,4.677
7/5/2007,4.647,4.647
7/4/2007,4.604,4.604
7/3/2007,4.562,4.562
7/2/2007,4.511,4.511
6/29/2007,4.574,4.574
6/28/2007,4.566,4.566
6/27/2007,4.547,4.547
6/26/2007,4.602,4.602
6/25/2007,4.622,4.622
6/22/2007,4.653,4.653
6/21/2007,4.646,4.646
6/20/2007,4.64,4.64
6/19/2007,4.62,4.62
6/18/2007,4.663,4.663
6/15/2007,4.657,4.657
6/14/2007,4.644,4.644
6/13/2007,4.644,4.644
6/12/2007,4.611,4.611
6/11/2007,4.565,4.565
6/8/2007,4.572,4.572
6/7/2007,4.545,4.545
6/6/2007,4.461,4.461
6/5/2007,4.496,4.496
6/4/2007,4.456,4.456
6/1/2007,4.461,4.461
5/31/2007,4.422,4.422
5/30/2007,4.399,4.399
5/29/2007,4.402,4.402
5/28/2007,4.392,4.392
5/25/2007,4.387,4.387
5/24/2007,4.369,4.369
5/23/2007,4.368,4.368
5/22/2007,4.338,4.338
5/21/2007,4.322,4.322
5/18/2007,4.311,4.311
5/17/2007,4.312,4.312
5/16/2007,4.303,4.303
5/15/2007,4.299,4.299
5/14/2007,4.269,4.269
5/11/2007,4.217,4.217
5/10/2007,4.214,4.214
5/9/2007,4.208,4.208
5/8/2007,4.195,4.195
5/7/2007,4.212,4.212
5/4/2007,4.195,4.195
5/3/2007,4.23,4.23
5/2/2007,4.21,4.21
5/1/2007,4.149,4.149
4/30/2007,4.154,4.154
4/27/2007,4.22,4.22
4/26/2007,4.22,4.22
4/25/2007,4.188,4.188
4/24/2007,4.163,4.163
4/23/2007,4.18,4.18
4/20/2007,4.203,4.203
4/19/2007,4.197,4.197
4/18/2007,4.154,4.154
4/17/2007,4.182,4.182
4/16/2007,4.207,4.207
4/13/2007,4.231,4.231
4/12/2007,4.182,4.182
4/11/2007,4.143,4.143
4/10/2007,4.128,4.128
4/9/2007,4.096,4.096
4/6/2007,4.097,4.097
4/5/2007,4.095,4.095
4/4/2007,4.071,4.071
4/3/2007,4.097,4.097
4/2/2007,4.072,4.072
3/30/2007,4.057,4.057
3/29/2007,4.053,4.053
3/28/2007,4.031,4.031
3/27/2007,4.022,4.022
3/26/2007,4.001,4.001
3/23/2007,4.001,4.001
3/22/2007,3.949,3.949
3/21/2007,3.927,3.927
3/20/2007,3.909,3.909
3/19/2007,3.926,3.926
3/16/2007,3.905,3.905
3/15/2007,3.907,3.907
3/14/2007,3.882,3.882
3/13/2007,3.905,3.905
3/12/2007,3.932,3.932
3/9/2007,3.959,3.959
3/8/2007,3.929,3.929
3/7/2007,3.92,3.92
3/6/2007,3.918,3.918
3/5/2007,3.915,3.915
3/2/2007,3.938,3.938
3/1/2007,3.947,3.947
2/28/2007,3.957,3.957
2/27/2007,3.965,3.965
2/26/2007,3.995,3.995
2/23/2007,4.047,4.047
2/22/2007,4.086,4.086
2/21/2007,4.053,4.053
2/20/2007,4.063,4.063
2/19/2007,4.066,4.066
2/16/2007,4.05,4.05
2/15/2007,4.044,4.044
2/14/2007,4.099,4.099
2/13/2007,4.125,4.125
2/12/2007,4.108,4.108
2/9/2007,4.091,4.091
2/8/2007,4.047,4.047
2/7/2007,4.03,4.03
2/6/2007,4.03,4.03
2/5/2007,4.031,4.031
2/2/2007,4.061,4.061
2/1/2007,4.091,4.091
1/31/2007,4.1,4.1
1/30/2007,4.11,4.11
1/29/2007,4.119,4.119
1/26/2007,4.092,4.092
1/25/2007,4.079,4.079
1/24/2007,4.04,4.04
1/23/2007,4.02,4.02
1/22/2007,4.021,4.021
1/19/2007,4.05,4.05
1/18/2007,4.062,4.062
1/17/2007,4.04,4.04
1/16/2007,4.04,4.04
1/15/2007,4.054,4.054
1/12/2007,4.063,4.063
1/11/2007,4.014,4.014
1/10/2007,4.021,4.021
1/9/2007,4.004,4.004
1/8/2007,3.973,3.973
1/5/2007,3.982,3.982
1/4/2007,3.933,3.933
1/3/2007,3.954,3.954
1/2/2007,3.937,3.937
1/1/2007,3.943,3.943
12/29/2006,3.948,3.948
12/28/2006,3.954,3.954
12/27/2006,3.925,3.925
12/26/2006,3.876,3.876
12/25/2006,3.876,3.876
12/22/2006,3.881,3.881
12/21/2006,3.875,3.875
12/20/2006,3.86,3.86
12/19/2006,3.864,3.864
12/18/2006,3.828,3.828
12/15/2006,3.799,3.799
12/14/2006,3.782,3.782
12/13/2006,3.751,3.751
12/12/2006,3.739,3.739
12/11/2006,3.745,3.745
12/8/2006,3.728,3.728
12/7/2006,3.712,3.712
12/6/2006,3.688,3.688
12/5/2006,3.68,3.68
12/4/2006,3.671,3.671
12/1/2006,3.664,3.664
11/30/2006,3.695,3.695
11/29/2006,3.72,3.72
11/28/2006,3.705,3.705
11/27/2006,3.723,3.723
11/24/2006,3.699,3.699
11/23/2006,3.745,3.745
11/22/2006,3.72,3.72
11/21/2006,3.722,3.722
11/20/2006,3.719,3.719
11/17/2006,3.73,3.73
11/16/2006,3.748,3.748
11/15/2006,3.74,3.74
11/14/2006,3.712,3.712
11/13/2006,3.738,3.738
11/10/2006,3.714,3.714
11/9/2006,3.741,3.741
11/8/2006,3.758,3.758
11/7/2006,3.739,3.739
11/6/2006,3.792,3.792
11/3/2006,3.773,3.773
11/2/2006,3.74,3.74
11/1/2006,3.706,3.706
10/31/2006,3.741,3.741
10/30/2006,3.793,3.793
10/27/2006,3.809,3.809
10/26/2006,3.858,3.858
10/25/2006,3.884,3.884
10/24/2006,3.875,3.875
10/23/2006,3.877,3.877
10/20/2006,3.839,3.839
10/19/2006,3.841,3.841
10/18/2006,3.817,3.817
10/17/2006,3.8,3.8
10/16/2006,3.83,3.83
10/13/2006,3.832,3.832
10/12/2006,3.803,3.803
10/11/2006,3.808,3.808
10/10/2006,3.811,3.811
10/9/2006,3.76,3.76
10/6/2006,3.752,3.752
10/5/2006,3.711,3.711
10/4/2006,3.697,3.697
10/3/2006,3.735,3.735
10/2/2006,3.69,3.69
9/29/2006,3.709,3.709
9/28/2006,3.689,3.689
9/27/2006,3.672,3.672
9/26/2006,3.658,3.658
9/25/2006,3.663,3.663
9/22/2006,3.694,3.694
9/21/2006,3.752,3.752
9/20/2006,3.773,3.773
9/19/2006,3.78,3.78
9/18/2006,3.831,3.831
9/15/2006,3.776,3.776
9/14/2006,3.792,3.792
9/13/2006,3.79,3.79
9/12/2006,3.839,3.839
9/11/2006,3.803,3.803
9/8/2006,3.787,3.787
9/7/2006,3.817,3.817
9/6/2006,3.831,3.831
9/5/2006,3.787,3.787
9/4/2006,3.748,3.748
9/1/2006,3.745,3.745
8/31/2006,3.76,3.76
8/30/2006,3.801,3.801
8/29/2006,3.828,3.828
8/28/2006,3.795,3.795
8/25/2006,3.793,3.793
8/24/2006,3.809,3.809
8/23/2006,3.827,3.827
8/22/2006,3.808,3.808
8/21/2006,3.861,3.861
8/18/2006,3.902,3.902
8/17/2006,3.92,3.92
8/16/2006,3.932,3.932
8/15/2006,3.97,3.97
8/14/2006,4.006,4.006
8/11/2006,3.981,3.981
8/10/2006,3.933,3.933
8/9/2006,3.934,3.934
8/8/2006,3.903,3.903
8/7/2006,3.907,3.907
8/4/2006,3.906,3.906
8/3/2006,3.974,3.974
8/2/2006,3.934,3.934
8/1/2006,3.929,3.929
7/31/2006,3.921,3.921
7/28/2006,3.92,3.92
7/27/2006,3.948,3.948
7/26/2006,3.983,3.983
7/25/2006,3.963,3.963
7/24/2006,3.956,3.956
7/21/2006,3.956,3.956
7/20/2006,3.985,3.985
7/19/2006,3.984,3.984
7/18/2006,4.014,4.014
7/17/2006,3.993,3.993
7/14/2006,3.983,3.983
7/13/2006,4.048,4.048
7/12/2006,4.087,4.087
7/11/2006,4.051,4.051
7/10/2006,4.087,4.087
7/7/2006,4.065,4.065
7/6/2006,4.113,4.113
7/5/2006,4.137,4.137
7/4/2006,4.078,4.078
7/3/2006,4.092,4.092
6/30/2006,4.071,4.071
6/29/2006,4.066,4.066
6/28/2006,4.097,4.097
6/27/2006,4.094,4.094
6/26/2006,4.092,4.092
6/23/2006,4.081,4.081
6/22/2006,4.061,4.061
6/21/2006,4.015,4.015
6/20/2006,3.995,3.995
6/19/2006,3.976,3.976
6/16/2006,3.939,3.939
6/15/2006,3.95,3.95
6/14/2006,3.9,3.9
6/13/2006,3.868,3.868
6/12/2006,3.914,3.914
6/9/2006,3.934,3.934
6/8/2006,3.927,3.927
6/7/2006,4.008,4.008
6/6/2006,3.99,3.99
6/5/2006,3.97,3.97
6/2/2006,3.929,3.929
6/1/2006,3.996,3.996
5/31/2006,3.982,3.982
5/30/2006,3.939,3.939
5/29/2006,3.891,3.891
5/26/2006,3.884,3.884
5/25/2006,3.879,3.879
5/24/2006,3.891,3.891
5/23/2006,3.932,3.932
