Security,LP06TREU Index,
10/16/2012,191.3827,#N/A N/A
10/15/2012,191.9128,#N/A N/A
10/12/2012,191.9556,#N/A N/A
10/11/2012,191.4102,#N/A N/A
10/10/2012,191.3893,#N/A N/A
10/9/2012,191.4344,#N/A N/A
10/8/2012,191.2539,#N/A N/A
10/5/2012,191.0606,#N/A N/A
10/4/2012,191.2891,#N/A N/A
10/3/2012,191.3692,#N/A N/A
10/2/2012,191.3018,#N/A N/A
10/1/2012,191.2239,#N/A N/A
9/28/2012,191.492,#N/A N/A
9/27/2012,191.3717,#N/A N/A
9/26/2012,191.281,#N/A N/A
9/25/2012,190.6716,#N/A N/A
9/24/2012,190.8877,#N/A N/A
9/21/2012,190.5573,#N/A N/A
9/20/2012,190.7338,#N/A N/A
9/19/2012,190.2157,#N/A N/A
9/18/2012,189.8403,#N/A N/A
9/17/2012,189.2287,#N/A N/A
9/14/2012,189.1137,#N/A N/A
9/13/2012,190.415,#N/A N/A
9/12/2012,190.1011,#N/A N/A
9/11/2012,190.4665,#N/A N/A
9/10/2012,190.287,#N/A N/A
9/7/2012,190.7029,#N/A N/A
9/6/2012,190.2435,#N/A N/A
9/5/2012,190.6003,#N/A N/A
9/4/2012,190.7223,#N/A N/A
9/3/2012,190.3157,#N/A N/A
8/31/2012,190.3513,#N/A N/A
8/30/2012,190.7656,#N/A N/A
8/29/2012,190.5108,#N/A N/A
8/28/2012,190.6463,#N/A N/A
8/24/2012,190.6281,#N/A N/A
8/23/2012,190.3943,#N/A N/A
8/22/2012,190.1179,#N/A N/A
8/21/2012,189.5525,#N/A N/A
8/20/2012,190.0795,#N/A N/A
8/17/2012,189.9348,#N/A N/A
8/16/2012,189.5545,#N/A N/A
8/15/2012,189.4979,#N/A N/A
8/14/2012,189.8054,#N/A N/A
8/13/2012,189.9357,#N/A N/A
8/10/2012,190.2575,#N/A N/A
8/9/2012,189.708,#N/A N/A
8/8/2012,189.5581,#N/A N/A
8/7/2012,188.9921,#N/A N/A
8/6/2012,189.4516,#N/A N/A
8/3/2012,189.0671,#N/A N/A
8/2/2012,189.7496,#N/A N/A
8/1/2012,189.1562,#N/A N/A
7/31/2012,189.4656,#N/A N/A
7/30/2012,189.1589,#N/A N/A
7/27/2012,188.3663,#N/A N/A
7/26/2012,188.6569,#N/A N/A
7/25/2012,187.9507,#N/A N/A
7/24/2012,188.1853,#N/A N/A
7/23/2012,188.6694,#N/A N/A
7/20/2012,189.4671,#N/A N/A
7/19/2012,189.3372,#N/A N/A
7/18/2012,189.1315,#N/A N/A
7/17/2012,189.0586,#N/A N/A
7/16/2012,188.7784,#N/A N/A
7/13/2012,188.3353,#N/A N/A
7/12/2012,188.1916,#N/A N/A
7/11/2012,188.086,#N/A N/A
7/10/2012,187.3278,#N/A N/A
7/9/2012,186.8275,#N/A N/A
7/6/2012,186.9191,#N/A N/A
7/5/2012,186.2061,#N/A N/A
7/4/2012,185.8805,#N/A N/A
7/3/2012,185.6237,#N/A N/A
7/2/2012,185.62,#N/A N/A
6/29/2012,184.6436,#N/A N/A
6/28/2012,184.4721,#N/A N/A
6/27/2012,184.3025,#N/A N/A
6/26/2012,184.5678,#N/A N/A
6/25/2012,185.1156,#N/A N/A
6/22/2012,184.8727,#N/A N/A
6/21/2012,184.8756,#N/A N/A
6/20/2012,184.0561,#N/A N/A
6/19/2012,183.999,#N/A N/A
6/18/2012,184.5461,#N/A N/A
6/15/2012,184.4593,#N/A N/A
6/14/2012,183.4634,#N/A N/A
6/13/2012,183.4994,#N/A N/A
6/12/2012,184.3764,#N/A N/A
6/11/2012,185.2443,#N/A N/A
6/8/2012,185.4985,#N/A N/A
6/7/2012,185.2952,#N/A N/A
6/6/2012,185.8655,#N/A N/A
6/1/2012,186.5614,#N/A N/A
5/31/2012,185.9966,#N/A N/A
5/30/2012,185.5582,#N/A N/A
5/29/2012,185.2121,#N/A N/A
5/28/2012,185.3246,#N/A N/A
5/25/2012,185.387,#N/A N/A
5/24/2012,185.27,#N/A N/A
5/23/2012,184.8399,#N/A N/A
5/22/2012,184.1656,#N/A N/A
5/21/2012,183.9274,#N/A N/A
5/18/2012,184.073,#N/A N/A
5/17/2012,183.9628,#N/A N/A
5/16/2012,183.9855,#N/A N/A
5/15/2012,184.1602,#N/A N/A
5/14/2012,184.5968,#N/A N/A
5/11/2012,184.3395,#N/A N/A
5/10/2012,184.3254,#N/A N/A
5/9/2012,184.1863,#N/A N/A
5/8/2012,184.56,#N/A N/A
5/4/2012,183.8617,#N/A N/A
5/3/2012,183.494,#N/A N/A
5/2/2012,183.3209,#N/A N/A
5/1/2012,182.8347,#N/A N/A
4/30/2012,182.7937,#N/A N/A
4/27/2012,182.2843,#N/A N/A
4/26/2012,182.3859,#N/A N/A
4/25/2012,182.0227,#N/A N/A
4/24/2012,181.893,#N/A N/A
4/23/2012,181.8591,#N/A N/A
4/20/2012,181.6139,#N/A N/A
4/19/2012,181.8924,#N/A N/A
4/18/2012,182.1682,#N/A N/A
4/17/2012,181.8272,#N/A N/A
4/16/2012,181.8934,#N/A N/A
4/13/2012,182.1525,#N/A N/A
4/12/2012,182.0604,#N/A N/A
4/11/2012,181.9303,#N/A N/A
4/10/2012,181.9124,#N/A N/A
4/5/2012,181.7861,#N/A N/A
4/4/2012,181.6803,#N/A N/A
4/3/2012,181.8348,#N/A N/A
4/2/2012,182.084,#N/A N/A
3/30/2012,181.9519,#N/A N/A
3/29/2012,181.5596,#N/A N/A
3/28/2012,181.5723,#N/A N/A
3/27/2012,181.5512,#N/A N/A
3/26/2012,181.321,#N/A N/A
3/23/2012,181.3977,#N/A N/A
3/22/2012,181.2098,#N/A N/A
3/21/2012,181.2539,#N/A N/A
3/20/2012,180.9583,#N/A N/A
3/19/2012,181.0659,#N/A N/A
3/16/2012,180.8075,#N/A N/A
3/15/2012,181.1753,#N/A N/A
3/14/2012,181.4767,#N/A N/A
3/13/2012,182.2953,#N/A N/A
3/12/2012,182.2672,#N/A N/A
3/9/2012,182.3411,#N/A N/A
3/8/2012,182.1343,#N/A N/A
3/7/2012,182.0188,#N/A N/A
3/6/2012,181.9661,#N/A N/A
3/5/2012,182.1658,#N/A N/A
3/2/2012,182.4703,#N/A N/A
3/1/2012,181.8091,#N/A N/A
2/29/2012,181.5451,#N/A N/A
2/28/2012,180.9395,#N/A N/A
2/27/2012,180.7549,#N/A N/A
2/24/2012,180.1576,#N/A N/A
2/23/2012,179.9462,#N/A N/A
2/22/2012,179.792,#N/A N/A
2/21/2012,179.787,#N/A N/A
2/20/2012,179.6728,#N/A N/A
2/17/2012,179.7388,#N/A N/A
2/16/2012,180.0574,#N/A N/A
2/15/2012,180.1493,#N/A N/A
2/14/2012,179.9718,#N/A N/A
2/13/2012,179.818,#N/A N/A
2/10/2012,179.5453,#N/A N/A
2/9/2012,179.1958,#N/A N/A
2/8/2012,179.5318,#N/A N/A
2/7/2012,179.6416,#N/A N/A
2/6/2012,180.1779,#N/A N/A
2/3/2012,179.806,#N/A N/A
2/2/2012,180.0604,#N/A N/A
2/1/2012,180.0184,#N/A N/A
1/31/2012,179.7782,#N/A N/A
1/30/2012,179.1465,#N/A N/A
1/27/2012,178.806,#N/A N/A
1/26/2012,178.2758,#N/A N/A
1/25/2012,177.6899,#N/A N/A
1/24/2012,177.4362,#N/A N/A
1/23/2012,177.3614,#N/A N/A
1/20/2012,177.5329,#N/A N/A
1/19/2012,177.526,#N/A N/A
1/18/2012,177.8587,#N/A N/A
1/17/2012,177.8956,#N/A N/A
1/16/2012,177.9964,#N/A N/A
1/13/2012,177.7704,#N/A N/A
1/12/2012,177.2633,#N/A N/A
1/11/2012,176.916,#N/A N/A
1/10/2012,176.2444,#N/A N/A
1/9/2012,176.3248,#N/A N/A
1/6/2012,175.9823,#N/A N/A
1/5/2012,176.0803,#N/A N/A
1/4/2012,176.2367,#N/A N/A
1/3/2012,176.1818,#N/A N/A
12/30/2011,176.4676,#N/A N/A
12/29/2011,176.4476,#N/A N/A
12/28/2011,176.2041,#N/A N/A
12/23/2011,175.8646,#N/A N/A
12/22/2011,175.6965,#N/A N/A
12/21/2011,175.7404,#N/A N/A
12/20/2011,175.7406,#N/A N/A
12/19/2011,175.658,#N/A N/A
12/16/2011,175.4749,#N/A N/A
12/15/2011,174.8189,#N/A N/A
12/14/2011,174.3166,#N/A N/A
12/13/2011,173.8006,#N/A N/A
12/12/2011,173.6621,#N/A N/A
12/9/2011,172.8252,#N/A N/A
12/8/2011,173.1265,#N/A N/A
12/7/2011,173.3585,#N/A N/A
12/6/2011,173.201,#N/A N/A
12/5/2011,173.0135,#N/A N/A
12/2/2011,171.9358,#N/A N/A
12/1/2011,171.9562,#N/A N/A
11/30/2011,170.8624,#N/A N/A
11/29/2011,170.2644,#N/A N/A
11/28/2011,169.876,#N/A N/A
11/25/2011,169.4122,#N/A N/A
11/24/2011,170.0878,#N/A N/A
11/23/2011,170.6577,#N/A N/A
11/22/2011,171.5179,#N/A N/A
11/21/2011,171.7697,#N/A N/A
11/18/2011,171.8346,#N/A N/A
11/17/2011,171.7728,#N/A N/A
11/16/2011,172.1361,#N/A N/A
11/15/2011,172.4772,#N/A N/A
11/14/2011,173.1504,#N/A N/A
11/11/2011,173.2479,#N/A N/A
11/10/2011,173.4109,#N/A N/A
11/9/2011,173.6555,#N/A N/A
11/8/2011,173.8235,#N/A N/A
11/7/2011,173.692,#N/A N/A
11/4/2011,173.9472,#N/A N/A
11/3/2011,173.8276,#N/A N/A
11/2/2011,174.0065,#N/A N/A
11/1/2011,174.6247,#N/A N/A
10/31/2011,173.4327,#N/A N/A
10/28/2011,172.1589,#N/A N/A
10/27/2011,172.3983,#N/A N/A
10/26/2011,173.4272,#N/A N/A
10/25/2011,172.7667,#N/A N/A
10/24/2011,172.1365,#N/A N/A
10/21/2011,172.1594,#N/A N/A
10/20/2011,172.3369,#N/A N/A
10/19/2011,172.395,#N/A N/A
10/18/2011,172.6315,#N/A N/A
10/17/2011,172.5829,#N/A N/A
10/14/2011,171.7321,#N/A N/A
10/13/2011,172.5363,#N/A N/A
10/12/2011,172.0228,#N/A N/A
10/11/2011,172.7268,#N/A N/A
10/10/2011,172.9395,#N/A N/A
10/7/2011,173.5212,#N/A N/A
10/6/2011,173.3623,#N/A N/A
10/5/2011,174.0768,#N/A N/A
10/4/2011,174.8036,#N/A N/A
10/3/2011,174.8,#N/A N/A
9/30/2011,174.0718,#N/A N/A
9/29/2011,173.0783,#N/A N/A
9/28/2011,173.2184,#N/A N/A
9/27/2011,173.3692,#N/A N/A
9/26/2011,173.9227,#N/A N/A
9/23/2011,173.9251,#N/A N/A
9/22/2011,173.9046,#N/A N/A
9/21/2011,173.4907,#N/A N/A
9/20/2011,173.8046,#N/A N/A
9/19/2011,174.0109,#N/A N/A
9/16/2011,173.7807,#N/A N/A
9/15/2011,172.7245,#N/A N/A
9/14/2011,173.3025,#N/A N/A
9/13/2011,173.7914,#N/A N/A
9/12/2011,174.4909,#N/A N/A
9/9/2011,174.8661,#N/A N/A
9/8/2011,174.064,#N/A N/A
9/7/2011,173.6106,#N/A N/A
9/6/2011,173.7459,#N/A N/A
9/5/2011,174.0904,#N/A N/A
9/2/2011,173.7439,#N/A N/A
9/1/2011,173.0838,#N/A N/A
8/31/2011,172.4469,#N/A N/A
8/30/2011,172.9214,#N/A N/A
8/26/2011,173.0856,#N/A N/A
8/25/2011,173.1872,#N/A N/A
8/24/2011,173.0414,#N/A N/A
8/23/2011,173.9812,#N/A N/A
8/22/2011,174.0733,#N/A N/A
8/19/2011,174.3191,#N/A N/A
8/18/2011,174.6884,#N/A N/A
8/17/2011,173.511,#N/A N/A
8/16/2011,172.5429,#N/A N/A
8/15/2011,172.415,#N/A N/A
8/12/2011,172.7261,#N/A N/A
8/11/2011,172.7463,#N/A N/A
8/10/2011,173.5425,#N/A N/A
8/9/2011,172.3329,#N/A N/A
8/8/2011,172.9166,#N/A N/A
8/5/2011,171.5653,#N/A N/A
8/4/2011,171.3762,#N/A N/A
8/3/2011,170.71,#N/A N/A
8/2/2011,170.6854,#N/A N/A
8/1/2011,170.5635,#N/A N/A
7/29/2011,170.2543,#N/A N/A
7/28/2011,169.7018,#N/A N/A
7/27/2011,169.6296,#N/A N/A
7/26/2011,168.9968,#N/A N/A
7/25/2011,169.0291,#N/A N/A
7/22/2011,169.0519,#N/A N/A
7/21/2011,168.3734,#N/A N/A
7/20/2011,168.5229,#N/A N/A
7/19/2011,168.6569,#N/A N/A
7/18/2011,168.5386,#N/A N/A
7/15/2011,168.6774,#N/A N/A
7/14/2011,168.5175,#N/A N/A
7/13/2011,168.5281,#N/A N/A
7/12/2011,168.872,#N/A N/A
7/11/2011,168.8282,#N/A N/A
7/8/2011,168.4934,#N/A N/A
7/7/2011,167.5312,#N/A N/A
7/6/2011,168.0131,#N/A N/A
7/5/2011,167.7978,#N/A N/A
7/4/2011,167.5782,#N/A N/A
7/1/2011,167.5284,#N/A N/A
6/30/2011,167.399,#N/A N/A
6/29/2011,167.5832,#N/A N/A
6/28/2011,167.9205,#N/A N/A
6/27/2011,168.3548,#N/A N/A
6/24/2011,168.8218,#N/A N/A
6/23/2011,168.9291,#N/A N/A
6/22/2011,168.2451,#N/A N/A
6/21/2011,168.3859,#N/A N/A
6/20/2011,168.566,#N/A N/A
6/17/2011,168.5977,#N/A N/A
6/16/2011,169.0258,#N/A N/A
6/15/2011,168.881,#N/A N/A
6/14/2011,168.6099,#N/A N/A
6/13/2011,169.0362,#N/A N/A
6/10/2011,168.9805,#N/A N/A
6/9/2011,168.4998,#N/A N/A
6/8/2011,168.2296,#N/A N/A
6/7/2011,168.0362,#N/A N/A
6/6/2011,168.5307,#N/A N/A
6/3/2011,168.577,#N/A N/A
6/2/2011,168.885,#N/A N/A
6/1/2011,169.0241,#N/A N/A
5/31/2011,168.8938,#N/A N/A
5/27/2011,169.2876,#N/A N/A
5/26/2011,169.3086,#N/A N/A
5/25/2011,168.845,#N/A N/A
5/24/2011,168.2728,#N/A N/A
5/23/2011,168.5602,#N/A N/A
5/20/2011,168.2423,#N/A N/A
5/19/2011,167.6765,#N/A N/A
5/18/2011,167.7954,#N/A N/A
5/17/2011,168.1928,#N/A N/A
5/16/2011,167.9701,#N/A N/A
5/13/2011,168.0503,#N/A N/A
5/12/2011,168.1964,#N/A N/A
5/11/2011,167.9254,#N/A N/A
5/10/2011,167.7462,#N/A N/A
5/9/2011,167.8958,#N/A N/A
5/6/2011,167.1712,#N/A N/A
5/5/2011,166.7898,#N/A N/A
5/4/2011,166.1051,#N/A N/A
5/3/2011,166.2153,#N/A N/A
5/2/2011,166.4361,#N/A N/A
4/29/2011,166.5456,#N/A N/A
4/28/2011,166.2238,#N/A N/A
4/27/2011,165.785,#N/A N/A
4/26/2011,166.1478,#N/A N/A
4/21/2011,166.2516,#N/A N/A
4/20/2011,165.8338,#N/A N/A
4/19/2011,166.1858,#N/A N/A
4/18/2011,166.3792,#N/A N/A
4/15/2011,165.6132,#N/A N/A
4/14/2011,165.3918,#N/A N/A
4/13/2011,165.127,#N/A N/A
4/12/2011,165.1376,#N/A N/A
4/11/2011,164.8224,#N/A N/A
4/8/2011,164.7701,#N/A N/A
4/7/2011,165.3718,#N/A N/A
4/6/2011,165.2116,#N/A N/A
4/5/2011,165.3692,#N/A N/A
4/4/2011,165.3009,#N/A N/A
4/1/2011,165.0104,#N/A N/A
3/31/2011,165.117,#N/A N/A
3/30/2011,165.5716,#N/A N/A
3/29/2011,165.5448,#N/A N/A
3/28/2011,165.649,#N/A N/A
3/25/2011,165.8762,#N/A N/A
3/24/2011,166.0099,#N/A N/A
3/23/2011,166.4194,#N/A N/A
3/22/2011,166.2488,#N/A N/A
3/21/2011,166.3753,#N/A N/A
3/18/2011,166.6246,#N/A N/A
3/17/2011,166.7472,#N/A N/A
3/16/2011,167.4708,#N/A N/A
3/15/2011,166.9536,#N/A N/A
3/14/2011,166.5861,#N/A N/A
3/11/2011,166.3145,#N/A N/A
3/10/2011,165.998,#N/A N/A
3/9/2011,165.6314,#N/A N/A
3/8/2011,165.506,#N/A N/A
3/7/2011,165.6678,#N/A N/A
3/4/2011,165.7959,#N/A N/A
3/3/2011,165.664,#N/A N/A
3/2/2011,166.7465,#N/A N/A
3/1/2011,166.9363,#N/A N/A
2/28/2011,166.9183,#N/A N/A
2/25/2011,166.6717,#N/A N/A
2/24/2011,166.6944,#N/A N/A
2/23/2011,166.882,#N/A N/A
2/22/2011,166.9456,#N/A N/A
2/21/2011,166.879,#N/A N/A
2/18/2011,166.4916,#N/A N/A
2/17/2011,166.9711,#N/A N/A
2/16/2011,166.3853,#N/A N/A
2/15/2011,166.2409,#N/A N/A
2/14/2011,166.0761,#N/A N/A
2/11/2011,165.9657,#N/A N/A
2/10/2011,165.6919,#N/A N/A
2/9/2011,165.4793,#N/A N/A
2/8/2011,165.9074,#N/A N/A
2/7/2011,166.4434,#N/A N/A
2/4/2011,166.2618,#N/A N/A
2/3/2011,166.6057,#N/A N/A
2/2/2011,166.1576,#N/A N/A
2/1/2011,166.0467,#N/A N/A
1/31/2011,166.1359,#N/A N/A
1/28/2011,165.8219,#N/A N/A
1/27/2011,165.5175,#N/A N/A
1/26/2011,165.8281,#N/A N/A
1/25/2011,166.1415,#N/A N/A
1/24/2011,166.4384,#N/A N/A
1/21/2011,166.3435,#N/A N/A
1/20/2011,166.2138,#N/A N/A
1/19/2011,166.7832,#N/A N/A
1/18/2011,166.6154,#N/A N/A
1/17/2011,167.1762,#N/A N/A
1/14/2011,167.0355,#N/A N/A
1/13/2011,166.9883,#N/A N/A
1/12/2011,167.1932,#N/A N/A
1/11/2011,167.71,#N/A N/A
1/10/2011,167.9309,#N/A N/A
1/7/2011,167.8926,#N/A N/A
1/6/2011,167.5352,#N/A N/A
1/5/2011,167.4179,#N/A N/A
1/4/2011,167.8413,#N/A N/A
1/3/2011,167.4608,#N/A N/A
12/31/2010,167.2059,#N/A N/A
12/30/2010,166.8853,#N/A N/A
12/29/2010,166.7448,#N/A N/A
12/24/2010,167.088,#N/A N/A
12/23/2010,167.1069,#N/A N/A
12/22/2010,167.1457,#N/A N/A
12/21/2010,166.9487,#N/A N/A
12/20/2010,167.1822,#N/A N/A
12/17/2010,166.3429,#N/A N/A
12/16/2010,166.1594,#N/A N/A
12/15/2010,166.1969,#N/A N/A
12/14/2010,166.1667,#N/A N/A
12/13/2010,166.6709,#N/A N/A
12/10/2010,167.157,#N/A N/A
12/9/2010,167.2933,#N/A N/A
12/8/2010,166.9243,#N/A N/A
12/7/2010,167.2842,#N/A N/A
12/6/2010,167.7626,#N/A N/A
12/3/2010,167.517,#N/A N/A
12/2/2010,167.6481,#N/A N/A
12/1/2010,167.7468,#N/A N/A
11/30/2010,168.2855,#N/A N/A
11/29/2010,167.6335,#N/A N/A
11/26/2010,168.072,#N/A N/A
11/25/2010,168.0978,#N/A N/A
11/24/2010,168.4542,#N/A N/A
11/23/2010,169.3762,#N/A N/A
11/22/2010,168.7023,#N/A N/A
11/19/2010,168.1857,#N/A N/A
11/18/2010,168.3598,#N/A N/A
11/17/2010,169.1348,#N/A N/A
11/16/2010,168.8076,#N/A N/A
11/15/2010,169.5449,#N/A N/A
11/12/2010,169.7631,#N/A N/A
11/11/2010,170.0761,#N/A N/A
11/10/2010,170.1565,#N/A N/A
11/9/2010,170.3848,#N/A N/A
11/8/2010,170.5746,#N/A N/A
11/5/2010,170.6253,#N/A N/A
11/4/2010,170.4906,#N/A N/A
11/3/2010,170.5535,#N/A N/A
11/2/2010,170.063,#N/A N/A
11/1/2010,170.415,#N/A N/A
10/29/2010,170.0489,#N/A N/A
10/28/2010,169.6317,#N/A N/A
10/27/2010,169.6154,#N/A N/A
10/26/2010,170.2577,#N/A N/A
10/25/2010,170.2598,#N/A N/A
10/22/2010,169.9107,#N/A N/A
10/21/2010,169.9379,#N/A N/A
10/20/2010,170.3168,#N/A N/A
10/19/2010,170.546,#N/A N/A
10/18/2010,170.8787,#N/A N/A
10/15/2010,171.0979,#N/A N/A
10/14/2010,171.3843,#N/A N/A
10/13/2010,171.3435,#N/A N/A
10/12/2010,171.7587,#N/A N/A
10/11/2010,171.5619,#N/A N/A
10/8/2010,171.5305,#N/A N/A
10/7/2010,171.1656,#N/A N/A
10/6/2010,171.5093,#N/A N/A
10/5/2010,171.2117,#N/A N/A
10/4/2010,171.5373,#N/A N/A
10/1/2010,171.0065,#N/A N/A
9/30/2010,171.1065,#N/A N/A
9/29/2010,171.3967,#N/A N/A
9/28/2010,171.5379,#N/A N/A
9/27/2010,171.6515,#N/A N/A
9/24/2010,171.1286,#N/A N/A
9/23/2010,171.7884,#N/A N/A
9/22/2010,171.2124,#N/A N/A
9/21/2010,170.7134,#N/A N/A
9/20/2010,170.6141,#N/A N/A
9/17/2010,171.0314,#N/A N/A
9/16/2010,170.7164,#N/A N/A
9/15/2010,171.549,#N/A N/A
9/14/2010,171.7412,#N/A N/A
9/13/2010,171.4614,#N/A N/A
9/10/2010,171.7503,#N/A N/A
9/9/2010,172.5741,#N/A N/A
9/8/2010,172.8845,#N/A N/A
9/7/2010,172.9267,#N/A N/A
9/6/2010,172.1903,#N/A N/A
9/3/2010,172.159,#N/A N/A
9/2/2010,172.7102,#N/A N/A
9/1/2010,173.1591,#N/A N/A
8/31/2010,173.925,#N/A N/A
8/27/2010,173.596,#N/A N/A
8/26/2010,174.0139,#N/A N/A
8/25/2010,174.0767,#N/A N/A
8/24/2010,173.7668,#N/A N/A
8/23/2010,173.1282,#N/A N/A
8/20/2010,173.0498,#N/A N/A
8/19/2010,172.4885,#N/A N/A
8/18/2010,172.3156,#N/A N/A
8/17/2010,171.8789,#N/A N/A
8/16/2010,172.1126,#N/A N/A
8/13/2010,171.4832,#N/A N/A
8/12/2010,171.29,#N/A N/A
8/11/2010,171.1771,#N/A N/A
8/10/2010,170.1551,#N/A N/A
8/9/2010,170.4534,#N/A N/A
8/6/2010,170.3989,#N/A N/A
8/5/2010,170.1009,#N/A N/A
8/4/2010,169.866,#N/A N/A
8/3/2010,169.6856,#N/A N/A
8/2/2010,169.1045,#N/A N/A
7/30/2010,168.9773,#N/A N/A
7/29/2010,168.2607,#N/A N/A
7/28/2010,168.1617,#N/A N/A
7/27/2010,168.0174,#N/A N/A
7/26/2010,167.8899,#N/A N/A
7/23/2010,168.2379,#N/A N/A
7/22/2010,168.0688,#N/A N/A
7/21/2010,168.2092,#N/A N/A
7/20/2010,168.0128,#N/A N/A
7/19/2010,167.5619,#N/A N/A
7/16/2010,168.0341,#N/A N/A
7/15/2010,167.9335,#N/A N/A
7/14/2010,168.0004,#N/A N/A
7/13/2010,168.317,#N/A N/A
7/12/2010,168.5214,#N/A N/A
7/9/2010,168.194,#N/A N/A
7/8/2010,168.0068,#N/A N/A
7/7/2010,168.1349,#N/A N/A
7/6/2010,168.1942,#N/A N/A
7/5/2010,168.5136,#N/A N/A
7/2/2010,168.0786,#N/A N/A
7/1/2010,168.2697,#N/A N/A
6/30/2010,168.3149,#N/A N/A
6/29/2010,168.4198,#N/A N/A
6/28/2010,168.0495,#N/A N/A
6/25/2010,167.903,#N/A N/A
6/24/2010,168.055,#N/A N/A
6/23/2010,167.7902,#N/A N/A
6/22/2010,167.5541,#N/A N/A
6/21/2010,167.1494,#N/A N/A
6/18/2010,167.0041,#N/A N/A
6/17/2010,167.1462,#N/A N/A
6/16/2010,167.1188,#N/A N/A
6/15/2010,167.2467,#N/A N/A
6/14/2010,167.4361,#N/A N/A
6/11/2010,168.0379,#N/A N/A
6/10/2010,167.7545,#N/A N/A
6/9/2010,167.6609,#N/A N/A
6/8/2010,167.5055,#N/A N/A
6/7/2010,167.5596,#N/A N/A
6/4/2010,167.5949,#N/A N/A
6/3/2010,167.0878,#N/A N/A
6/2/2010,167.3508,#N/A N/A
6/1/2010,167.6277,#N/A N/A
5/31/2010,167.4996,#N/A N/A
5/28/2010,167.1162,#N/A N/A
5/27/2010,167.1896,#N/A N/A
5/26/2010,167.5123,#N/A N/A
5/25/2010,167.7702,#N/A N/A
5/24/2010,167.4832,#N/A N/A
5/21/2010,167.124,#N/A N/A
5/20/2010,167.2999,#N/A N/A
5/19/2010,167.096,#N/A N/A
5/18/2010,167.0627,#N/A N/A
5/17/2010,166.8253,#N/A N/A
5/14/2010,166.8353,#N/A N/A
5/13/2010,166.5191,#N/A N/A
5/12/2010,166.3644,#N/A N/A
5/11/2010,166.0546,#N/A N/A
5/10/2010,165.9225,#N/A N/A
5/7/2010,164.4263,#N/A N/A
5/6/2010,165.3379,#N/A N/A
5/5/2010,165.7784,#N/A N/A
5/4/2010,165.5203,#N/A N/A
4/30/2010,165.1509,#N/A N/A
4/29/2010,164.9025,#N/A N/A
4/28/2010,164.5799,#N/A N/A
4/27/2010,164.7378,#N/A N/A
4/26/2010,164.9301,#N/A N/A
4/23/2010,164.8424,#N/A N/A
4/22/2010,165.1711,#N/A N/A
4/21/2010,165.2165,#N/A N/A
4/20/2010,165.0193,#N/A N/A
4/19/2010,165.1256,#N/A N/A
4/16/2010,165.2103,#N/A N/A
4/15/2010,164.9897,#N/A N/A
4/14/2010,164.7449,#N/A N/A
4/13/2010,164.6891,#N/A N/A
4/12/2010,164.4235,#N/A N/A
4/9/2010,164.5532,#N/A N/A
4/8/2010,164.8791,#N/A N/A
4/7/2010,164.6525,#N/A N/A
4/6/2010,164.5701,#N/A N/A
4/1/2010,164.988,#N/A N/A
3/31/2010,164.6282,#N/A N/A
3/30/2010,164.4417,#N/A N/A
3/29/2010,164.1134,#N/A N/A
3/26/2010,163.8408,#N/A N/A
3/25/2010,163.9489,#N/A N/A
3/24/2010,164.1928,#N/A N/A
3/23/2010,164.2445,#N/A N/A
3/22/2010,164.0558,#N/A N/A
3/19/2010,163.7224,#N/A N/A
3/18/2010,163.9168,#N/A N/A
3/17/2010,163.8961,#N/A N/A
3/16/2010,163.4593,#N/A N/A
3/15/2010,163.1853,#N/A N/A
3/12/2010,163.0162,#N/A N/A
3/11/2010,162.7997,#N/A N/A
3/10/2010,162.9375,#N/A N/A
3/9/2010,163.2102,#N/A N/A
3/8/2010,162.9676,#N/A N/A
3/5/2010,163.0478,#N/A N/A
3/4/2010,163.1048,#N/A N/A
3/3/2010,162.8198,#N/A N/A
3/2/2010,162.8869,#N/A N/A
3/1/2010,162.9512,#N/A N/A
2/26/2010,163.1143,#N/A N/A
2/25/2010,163.0874,#N/A N/A
2/24/2010,163.1604,#N/A N/A
2/23/2010,162.9479,#N/A N/A
2/22/2010,162.4196,#N/A N/A
2/19/2010,162.2026,#N/A N/A
2/18/2010,162.5903,#N/A N/A
2/17/2010,162.913,#N/A N/A
2/16/2010,162.5945,#N/A N/A
2/15/2010,162.7572,#N/A N/A
2/12/2010,162.8124,#N/A N/A
2/11/2010,162.6855,#N/A N/A
2/10/2010,162.6232,#N/A N/A
2/9/2010,162.47,#N/A N/A
2/8/2010,162.4234,#N/A N/A
2/5/2010,162.7037,#N/A N/A
2/4/2010,162.4785,#N/A N/A
2/3/2010,162.3134,#N/A N/A
2/2/2010,162.4542,#N/A N/A
2/1/2010,162.5127,#N/A N/A
1/29/2010,162.4309,#N/A N/A
1/28/2010,162.2099,#N/A N/A
1/27/2010,162.4878,#N/A N/A
1/26/2010,162.6051,#N/A N/A
1/25/2010,162.3492,#N/A N/A
1/22/2010,162.0827,#N/A N/A
1/21/2010,162.3547,#N/A N/A
1/20/2010,162.2368,#N/A N/A
1/19/2010,162.0489,#N/A N/A
1/18/2010,162.0775,#N/A N/A
1/15/2010,161.845,#N/A N/A
1/14/2010,161.4531,#N/A N/A
1/13/2010,161.3885,#N/A N/A
1/12/2010,161.3441,#N/A N/A
1/11/2010,161.0682,#N/A N/A
